user_id,final_status,rejection_stage,primary_reason,fraud_flag,category,data_source
REF_0774,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0775,REJECTED,EligibilityAgent,Total obligations (₹35345) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0776,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0777,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0778,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0779,REJECTED,EligibilityAgent,Total obligations (₹48415) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0780,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0781,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0782,REJECTED,EligibilityAgent,Total obligations (₹28949) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0783,REJECTED,EligibilityAgent,Total obligations (₹17979) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0784,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0785,REJECTED,EligibilityAgent,Total obligations (₹113162) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0786,REJECTED,EligibilityAgent,Total obligations (₹31211) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0787,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0788,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0789,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0790,REJECTED,EligibilityAgent,Total obligations (₹54958) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0791,REJECTED,EligibilityAgent,Total obligations (₹39431) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0792,REJECTED,EligibilityAgent,Total obligations (₹45641) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0793,REJECTED,EligibilityAgent,Total obligations (₹82838) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0794,REJECTED,EligibilityAgent,Total obligations (₹70910) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0795,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0796,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0797,REJECTED,EligibilityAgent,Total obligations (₹30676) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0798,REJECTED,EligibilityAgent,Total obligations (₹40171) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0799,REJECTED,EligibilityAgent,Total obligations (₹25761) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0800,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0801,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0802,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0803,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0804,REJECTED,EligibilityAgent,Total obligations (₹71057) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0805,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0806,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0807,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0808,REJECTED,EligibilityAgent,Total obligations (₹23832) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0809,REJECTED,EligibilityAgent,Total obligations (₹50848) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0810,REJECTED,EligibilityAgent,Total obligations (₹72583) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0811,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0812,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0813,REJECTED,EligibilityAgent,Total obligations (₹65591) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0814,REJECTED,EligibilityAgent,Total obligations (₹39181) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0815,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0816,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0817,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0818,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0819,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0820,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0821,REJECTED,EligibilityAgent,Total obligations (₹50599) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0822,REJECTED,EligibilityAgent,Total obligations (₹63835) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0823,REJECTED,EligibilityAgent,Total obligations (₹34724) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0824,REJECTED,EligibilityAgent,Total obligations (₹111334) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0825,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0826,REJECTED,EligibilityAgent,Total obligations (₹27259) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0827,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0828,REJECTED,EligibilityAgent,Total obligations (₹62204) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0829,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0830,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0831,REJECTED,EligibilityAgent,Total obligations (₹35398) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0832,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0833,REJECTED,EligibilityAgent,Total obligations (₹13013) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0834,REJECTED,EligibilityAgent,Total obligations (₹24830) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0835,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0836,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0837,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0838,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0839,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0840,REJECTED,EligibilityAgent,Total obligations (₹41549) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0841,REJECTED,EligibilityAgent,Total obligations (₹45577) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0842,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0843,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0844,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0845,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0846,REJECTED,EligibilityAgent,Total obligations (₹27599) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0847,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0848,REJECTED,EligibilityAgent,Total obligations (₹81721) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0849,REJECTED,EligibilityAgent,Total obligations (₹24266) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0850,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0851,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0852,REJECTED,EligibilityAgent,Total obligations (₹30361) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0853,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0854,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0855,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0856,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0857,REJECTED,EligibilityAgent,Total obligations (₹30864) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0858,REJECTED,EligibilityAgent,Total obligations (₹355469) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0859,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0860,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0861,REJECTED,EligibilityAgent,Total obligations (₹44832) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0862,REJECTED,EligibilityAgent,Total obligations (₹50195) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0863,REJECTED,EligibilityAgent,Total obligations (₹38809) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0864,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0865,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0866,REJECTED,EligibilityAgent,Total obligations (₹35854) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0867,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0868,REJECTED,EligibilityAgent,Total obligations (₹46642) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0869,REJECTED,EligibilityAgent,Total obligations (₹36901) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0870,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0871,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0872,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0873,REJECTED,EligibilityAgent,Total obligations (₹19258) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0874,REJECTED,EligibilityAgent,Total obligations (₹27337) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0875,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0876,REJECTED,EligibilityAgent,Total obligations (₹45337) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0877,REJECTED,EligibilityAgent,Total obligations (₹51810) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0878,REJECTED,EligibilityAgent,Total obligations (₹93448) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0879,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0880,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0881,REJECTED,EligibilityAgent,Total obligations (₹79678) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0882,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0883,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0884,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0885,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0886,REJECTED,EligibilityAgent,Total obligations (₹95518) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0887,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0888,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0889,REJECTED,EligibilityAgent,Total obligations (₹106998) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0890,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0891,REJECTED,EligibilityAgent,Total obligations (₹29169) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0892,REJECTED,EligibilityAgent,Total obligations (₹35277) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0893,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0894,REJECTED,EligibilityAgent,Total obligations (₹79775) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0895,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0896,REJECTED,EligibilityAgent,Total obligations (₹48460) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0897,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0898,REJECTED,EligibilityAgent,Total obligations (₹26351) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0899,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0900,REJECTED,EligibilityAgent,Total obligations (₹30478) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0901,REJECTED,EligibilityAgent,Total obligations (₹50686) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0902,REJECTED,EligibilityAgent,Total obligations (₹43198) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0903,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0904,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0905,REJECTED,EligibilityAgent,Total obligations (₹30982) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0906,REJECTED,EligibilityAgent,Total obligations (₹100745) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0907,REJECTED,EligibilityAgent,Total obligations (₹36356) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0908,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0909,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0910,REJECTED,EligibilityAgent,Total obligations (₹41384) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0911,REJECTED,EligibilityAgent,Total obligations (₹88269) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0912,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0913,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0914,REJECTED,EligibilityAgent,Total obligations (₹26087) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0915,REJECTED,EligibilityAgent,Total obligations (₹26342) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0916,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0917,REJECTED,EligibilityAgent,Total obligations (₹51545) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0918,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0919,REJECTED,EligibilityAgent,Total obligations (₹45322) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0920,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0921,REJECTED,EligibilityAgent,Total obligations (₹119134) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0922,REJECTED,EligibilityAgent,Total obligations (₹48978) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0923,REJECTED,EligibilityAgent,Total obligations (₹23555) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0924,REJECTED,EligibilityAgent,Total obligations (₹41392) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0925,REJECTED,EligibilityAgent,Total obligations (₹52184) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0926,REJECTED,EligibilityAgent,Total obligations (₹39616) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0927,REJECTED,EligibilityAgent,Total obligations (₹111142) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0928,REJECTED,EligibilityAgent,Total obligations (₹45664) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0929,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0930,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0931,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0932,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0933,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0934,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0935,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0936,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0937,REJECTED,EligibilityAgent,Total obligations (₹38785) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0938,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0939,REJECTED,EligibilityAgent,Total obligations (₹21502) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0940,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0941,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0942,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0943,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0944,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0945,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0946,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0947,REJECTED,EligibilityAgent,Total obligations (₹18167) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0948,REJECTED,EligibilityAgent,Total obligations (₹19161) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0949,REJECTED,EligibilityAgent,Total obligations (₹37105) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0950,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0951,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0952,REJECTED,EligibilityAgent,Total obligations (₹70898) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0953,REJECTED,EligibilityAgent,Total obligations (₹41512) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0954,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0955,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0956,REJECTED,EligibilityAgent,Total obligations (₹33511) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0957,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0958,REJECTED,EligibilityAgent,Total obligations (₹45104) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0959,REJECTED,EligibilityAgent,Total obligations (₹37030) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0960,REJECTED,EligibilityAgent,Total obligations (₹37239) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0961,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0962,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0963,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0964,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0965,REJECTED,EligibilityAgent,Total obligations (₹32736) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0966,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0967,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0968,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0969,REJECTED,EligibilityAgent,Total obligations (₹151144) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0970,REJECTED,EligibilityAgent,Total obligations (₹39402) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0971,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0972,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0973,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0974,REJECTED,EligibilityAgent,Total obligations (₹33245) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0975,REJECTED,EligibilityAgent,Total obligations (₹16941) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0976,REJECTED,EligibilityAgent,Total obligations (₹58207) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0977,REJECTED,EligibilityAgent,Total obligations (₹40632) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0978,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0979,REJECTED,EligibilityAgent,Total obligations (₹23118) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0980,REJECTED,EligibilityAgent,Total obligations (₹30062) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0981,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0982,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0983,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0984,REJECTED,EligibilityAgent,Total obligations (₹36521) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0985,REJECTED,EligibilityAgent,Total obligations (₹36485) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0986,REJECTED,EligibilityAgent,Total obligations (₹96932) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0987,REJECTED,EligibilityAgent,Total obligations (₹65936) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0988,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0989,REJECTED,EligibilityAgent,Total obligations (₹59370) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0990,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
